airport_key,airport_ident,airport_name,departure_airport_code,airport_type,municipality,scheduled_service,region_code,country_code,has_navaid,navaid_count,navaid_count_bucket,navaid_type_group,dominant_usage_type,max_power
826,ENGM,Oslo-Gardermoen International Airport,OSL,large_airport,Oslo (Gardermoen),yes,NO-32,NO,Y,5,4+,Mixed,BOTH,HIGH
827,OIBP,Persian Gulf International Airport,PGU,medium_airport,Khiyaroo,yes,IR-18,IR,Y,1,1,NDB Family,LO,MEDIUM
828,CAV5,Sullivan Bay Seaplane Base,YTG,seaplane_base,Sullivan Bay,yes,CA-BC,CA,N,0,0,No Navaid,UNKNOWN,UNKNOWN
829,AYOP,Kosipe Airport,KSP,small_airport,Kosipe Mission,no,PG-CPM,PG,N,0,0,No Navaid,UNKNOWN,UNKNOWN
830,UNWW,Spichenkovo Airport,NOZ,medium_airport,Novokuznetsk,yes,RU-KEM,RU,N,0,0,No Navaid,UNKNOWN,UNKNOWN
831,KCLK,Clinton Regional Airport,CLK,small_airport,Clinton,no,US-OK,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
832,UHSO,Zonalnoye Airport,ZZO,small_airport,Tymovskoye,no,RU-SAK,RU,N,0,0,No Navaid,UNKNOWN,UNKNOWN
833,BYL,Bella Yella Airport,BYL,small_airport,Beliyela,no,LR-LO,LR,N,0,0,No Navaid,UNKNOWN,UNKNOWN
834,YMOT,Moreton Airport,MET,small_airport,Moreton,no,AU-QLD,AU,N,0,0,No Navaid,UNKNOWN,UNKNOWN
835,LPGR,Graciosa Airport,GRW,medium_airport,Santa Cruz da Graciosa,yes,PT-20,PT,Y,1,1,NDB Family,BOTH,HIGH
836,YSHR,Shute Harbour/Whitsunday Airport,WSY,small_airport,Shute Harbour,no,AU-QLD,AU,N,0,0,No Navaid,UNKNOWN,UNKNOWN
837,KCOM,Coleman Municipal Airport,COM,small_airport,Coleman,no,US-TX,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
838,MHJU,Jutigalpa airport,JUT,small_airport,Jutigalpa,no,HN-OL,HN,N,0,0,No Navaid,UNKNOWN,UNKNOWN
839,PTKK,Chuuk International Airport,TKK,large_airport,Weno Island,yes,FM-TRK,FM,Y,1,1,NDB Family,BOTH,MEDIUM
840,OOLK,Lekhwair Airport,LKW,small_airport,Lekhwair,no,OM-ZA,OM,N,0,0,No Navaid,UNKNOWN,UNKNOWN
841,ETAR,Ramstein Air Base,RMS,medium_airport,Ramstein-Miesenbach,no,DE-RP,DE,Y,1,1,Radio Nav,BOTH,HIGH
842,VTPI,Takhli Royal Thai Air Force Base,TKH,medium_airport,Takhli,no,TH-60,TH,Y,2,2-3,Mixed,BOTH,HIGH
843,KCXP,Carson Airport,CSN,medium_airport,Carson City,no,US-NV,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
844,KLUK,Cincinnati Municipal Airport Lunken Field,LUK,medium_airport,Cincinnati,yes,US-OH,US,Y,3,2-3,Mixed,LO,MEDIUM
845,ID-MSI,Masalembo Airport,MSI,small_airport,Masalembo Island,no,ID-JI,ID,N,0,0,No Navaid,UNKNOWN,UNKNOWN
846,SYBT,Bartica A Airport,GFO,small_airport,Bartica,no,GY-CU,GY,N,0,0,No Navaid,UNKNOWN,UNKNOWN
847,KPDX,Portland International Airport,PDX,large_airport,Portland,yes,US-OR,US,Y,2,2-3,Radio Nav,BOTH,HIGH
848,CYEN,Estevan Airport,YEN,medium_airport,Estevan,no,CA-SK,CA,Y,1,1,NDB Family,LO,MEDIUM
849,PG-KUY,Kamusi Airport,KUY,small_airport,Kamusi,no,PG-WPD,PG,N,0,0,No Navaid,UNKNOWN,UNKNOWN
850,EDRZ,Zweibrücken Airport,ZQW,small_airport,Zweibrücken,no,DE-RP,DE,Y,3,2-3,Mixed,BOTH,HIGH
851,KBIS,Bismarck Municipal Airport,BIS,medium_airport,Bismarck,yes,US-ND,US,Y,2,2-3,Mixed,TERMINAL,MEDIUM
852,YIFY,Iffley Airport,IFF,small_airport,Unknown,no,AU-QLD,AU,N,0,0,No Navaid,UNKNOWN,UNKNOWN
853,MH-MJB,Mejit Atoll Airport,MJB,small_airport,Mejit Atoll,no,MH-MEJ,MH,N,0,0,No Navaid,UNKNOWN,UNKNOWN
854,EFSO,Sodankyla Airport,SOT,medium_airport,Sodankyla,no,FI-10,FI,N,0,0,No Navaid,UNKNOWN,UNKNOWN
855,SE-0088,Hudiksvall Airport,HUV,small_airport,Hudiksvall,no,SE-X,SE,N,0,0,No Navaid,UNKNOWN,UNKNOWN
856,MYBG,Great Harbour Cay Airport,GHC,medium_airport,Bullocks Harbour,no,BS-BY,BS,N,0,0,No Navaid,UNKNOWN,UNKNOWN
857,YSPE,Stanthorpe Airport,SNH,small_airport,Unknown,no,AU-QLD,AU,N,0,0,No Navaid,UNKNOWN,UNKNOWN
858,HATP,Tippi Airport,TIE,small_airport,Tippi,yes,ET-SW,ET,N,0,0,No Navaid,UNKNOWN,UNKNOWN
859,KRSN,Ruston Regional Airport,RSN,small_airport,Ruston,no,US-LA,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
860,KPR,Port Williams Seaplane Base,KPR,seaplane_base,Port Williams,yes,US-AK,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
861,EGUB,RAF Benson,BEX,medium_airport,"Wallingford, Oxfordshire",no,GB-ENG,GB,Y,1,1,Radio Nav,BOTH,MEDIUM
862,AYNZ,Nadzab Tomodachi International Airport,LAE,large_airport,Lae,yes,PG-MPL,PG,Y,2,2-3,Mixed,BOTH,HIGH
863,NVVA,Aneityum Airport,AUY,small_airport,Anatom Island,no,VU-TAE,VU,N,0,0,No Navaid,UNKNOWN,UNKNOWN
864,KRAC,John H Batten Airport,RAC,small_airport,Racine,no,US-WI,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
865,PMDY,Henderson Field,MDY,medium_airport,Sand Island,no,UM-71,UM,Y,1,1,NDB Family,TERMINAL,MEDIUM
866,SKLT,Alfredo Vásquez Cobo International Airport,LET,medium_airport,Leticia,yes,CO-AMA,CO,Y,2,2-3,Mixed,BOTH,HIGH
867,HHMS,Massawa International Airport,MSW,medium_airport,Massawa,yes,ER-SK,ER,Y,1,1,NDB Family,BOTH,LOW
868,FQBR,Beira International Airport,BEW,large_airport,Beira,yes,MZ-S,MZ,Y,2,2-3,Mixed,BOTH,HIGH
869,YKLC,Koolan Central Airport,KCI,small_airport,Koolan Island,no,AU-WA,AU,N,0,0,No Navaid,UNKNOWN,UNKNOWN
870,UNKNOWN,Biaugunu Airport,AQS,Unknown,Unknown,unknown,UNKNOWN,FJ,N,0,0,No Navaid,UNKNOWN,UNKNOWN
871,YWMP,Wrotham Park Airport,WPK,small_airport,Wrotham Park,no,AU-QLD,AU,N,0,0,No Navaid,UNKNOWN,UNKNOWN
872,KANK,Salida Airport - Harriet Alexander Field,SLT,small_airport,Salida,no,US-CO,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
873,HLUB,Ubari Airport,QUB,small_airport,Ubari,no,LY-WD,LY,N,0,0,No Navaid,UNKNOWN,UNKNOWN
874,CYOD,CFB Cold Lake,YOD,medium_airport,Cold Lake,no,CA-AB,CA,Y,2,2-3,Mixed,BOTH,HIGH
875,SKTB,Tibú Airport,TIB,small_airport,Tibú,no,CO-NSA,CO,N,0,0,No Navaid,UNKNOWN,UNKNOWN
876,SEAM,Chachoán Regional Airport,ATF,medium_airport,Ambato,no,EC-T,EC,Y,2,2-3,Mixed,BOTH,HIGH
877,CYEM,Manitoulin East Municipal Airport,YEM,medium_airport,Sheguiandah,no,CA-ON,CA,Y,1,1,NDB Family,LO,LOW
878,WAFW,Syukuran Aminuddin Amir Airport,LUW,medium_airport,Luwok,no,ID-ST,ID,Y,1,1,NDB Family,BOTH,MEDIUM
879,LFLX,Châteauroux Déols airport,CHR,medium_airport,Châteauroux,no,FR-CVL,FR,Y,1,1,NDB Family,BOTH,MEDIUM
880,GMMA,Smara Airport,SMW,large_airport,Smara,no,EH-U-A,EH,Y,1,1,Radio Nav,BOTH,HIGH
881,YBLN,Busselton Margaret River Regional Airport,BQB,small_airport,Busselton,yes,AU-WA,AU,Y,1,1,NDB Family,BOTH,HIGH
882,ENNM,Namsos Airport,OSY,small_airport,Namsos,yes,NO-50,NO,Y,1,1,NDB Family,BOTH,LOW
883,KMGC,Michigan City Municipal Airport,MGC,medium_airport,Michigan City,yes,US-IN,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
884,YLHI,Lord Howe Island Airport,LDH,small_airport,Lord Howe Island,yes,AU-NSW,AU,Y,1,1,NDB Family,BOTH,HIGH
885,DFOD,Dedougou Airport,DGU,small_airport,Dedougou,no,BF-MOU,BF,N,0,0,No Navaid,UNKNOWN,UNKNOWN
886,YMEN,Melbourne Essendon Airport,MEB,medium_airport,Essendon Fields,yes,AU-VIC,AU,Y,2,2-3,NDB Family,BOTH,HIGH
887,KGLW,Glasgow Municipal Airport,GLW,small_airport,Glasgow,no,US-KY,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
888,ZMUB,Buyant-Ukhaa International Airport,ULN,large_airport,Ulaanbaatar,no,MN-1,MN,Y,2,2-3,Mixed,BOTH,HIGH
889,AYKM,Kerema Airport,KMA,medium_airport,Kerema,yes,PG-GPK,PG,Y,1,1,NDB Family,BOTH,LOW
890,CAB4,Tofino Harbour Seaplane Base,YTP,seaplane_base,Tofino,yes,CA-BC,CA,N,0,0,No Navaid,UNKNOWN,UNKNOWN
891,EKLS,Læsø Airport,BYR,small_airport,Læsø,yes,DK-81,DK,N,0,0,No Navaid,UNKNOWN,UNKNOWN
892,KDMO,Sedalia Memorial Airport,DMO,small_airport,Sedalia,no,US-MO,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
893,VOHS,Rajiv Gandhi International Airport,HYD,large_airport,Hyderabad,yes,IN-TG,IN,N,0,0,No Navaid,UNKNOWN,UNKNOWN
894,ZLZW,Zhongwei Shapotou Airport,ZHY,medium_airport,Zhongwei (Shapotou),yes,CN-64,CN,N,0,0,No Navaid,UNKNOWN,UNKNOWN
895,AYZN,Sissano Airport,SIZ,small_airport,Sissano,no,PG-SAN,PG,N,0,0,No Navaid,UNKNOWN,UNKNOWN
896,VIAR,Sri Guru Ram Das Ji International Airport,ATQ,large_airport,Amritsar,yes,IN-PB,IN,Y,2,2-3,Mixed,BOTH,HIGH
897,VGSY,Osmany International Airport,ZYL,large_airport,Sylhet,yes,BD-6,BD,Y,2,2-3,Mixed,BOTH,HIGH
898,YMOR,Moree Airport,MRZ,medium_airport,Moree,yes,AU-NSW,AU,Y,1,1,NDB Family,BOTH,LOW
899,UNKNOWN,Yotvata Airfield,YOT,Unknown,Unknown,unknown,UNKNOWN,IL,N,0,0,No Navaid,UNKNOWN,UNKNOWN
900,SETH,Taisha Airport,TSC,small_airport,Taisha,no,EC-S,EC,N,0,0,No Navaid,UNKNOWN,UNKNOWN
901,UNKNOWN,Reims-Champagne (BA 112) Air Base,RHE,Unknown,Unknown,unknown,UNKNOWN,FR,N,0,0,No Navaid,UNKNOWN,UNKNOWN
902,HESN,Aswan International Airport,ASW,large_airport,Aswan,yes,EG-ASN,EG,Y,1,1,Radio Nav,BOTH,HIGH
903,AK56,Tikchik Lodge Seaplane Base,KTH,seaplane_base,Tikchik,no,US-AK,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
904,UMBB,Brest International Airport,BQT,large_airport,Brest,yes,BY-BR,BY,Y,2,2-3,NDB Family,BOTH,HIGH
905,PA-0017,San Miguel Airport,NMG,small_airport,Isla del Rey,no,PA-8,PA,N,0,0,No Navaid,UNKNOWN,UNKNOWN
906,FQPO,Ponta do Ouro Airport,PDD,small_airport,Ponta do Ouro,no,MZ-L,MZ,N,0,0,No Navaid,UNKNOWN,UNKNOWN
907,PAPE,Perryville Airport,KPV,small_airport,Perryville,yes,US-AK,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
908,OOMX,Marmul Airport,OMM,small_airport,Marmul,no,OM-ZU,OM,Y,2,2-3,Mixed,BOTH,HIGH
909,USCM,Magnitogorsk International Airport,MQF,large_airport,Magnitogorsk,yes,RU-BA,RU,Y,3,2-3,Mixed,TERMINAL,HIGH
910,UTAV,Türkmenabat International Airport,CRZ,large_airport,Türkmenabat,yes,TM-L,TM,Y,3,2-3,Mixed,BOTH,HIGH
911,PAHC,Holy Cross Airport,HCR,medium_airport,Holy Cross,yes,US-AK,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
912,LFRG,Deauville Normandie airport,DOL,medium_airport,Deauville,yes,FR-NOR,FR,Y,1,1,Radio Nav,BOTH,HIGH
913,KBKT,Allen C Perkinson Blackstone Army Air Field,BKT,small_airport,Blackstone,no,US-VA,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
914,SBYS,Campo Fontenelle,QPS,medium_airport,Pirassununga,no,BR-SP,BR,Y,2,2-3,Mixed,BOTH,HIGH
915,KSOW,Show Low Regional Airport,SOW,medium_airport,Show Low,yes,US-AZ,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
916,FNKU,Kuito Airport,SVP,medium_airport,Kuito,no,AO-BIE,AO,Y,1,1,NDB Family,BOTH,MEDIUM
917,PAJN,Juneau International Airport,JNU,large_airport,Juneau,yes,US-AK,US,Y,1,1,NDB Family,LO,MEDIUM
918,KGZ,Glacier Creek Airport,KGZ,small_airport,Glacier Creek,no,US-AK,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
919,KMOT,Minot International Airport,MOT,large_airport,Minot,yes,US-ND,US,Y,1,1,Radio Nav,BOTH,HIGH
920,HEAL,El Alamein International Airport,DBB,large_airport,El Alamein,yes,EG-MT,EG,Y,1,1,Radio Nav,BOTH,HIGH
921,YWLG,Walgett Airport,WGE,medium_airport,Unknown,yes,AU-NSW,AU,Y,2,2-3,Mixed,BOTH,HIGH
922,YANL,Anthony Lagoon Airport,AYL,small_airport,Unknown,no,AU-NT,AU,N,0,0,No Navaid,UNKNOWN,UNKNOWN
923,RPMA,Allah Valley Airport,AAV,medium_airport,Surallah,no,PH-SCO,PH,N,0,0,No Navaid,UNKNOWN,UNKNOWN
924,LFBL,Limoges Airport,LIG,medium_airport,Limoges/Bellegarde,yes,FR-NAQ,FR,Y,1,1,Radio Nav,BOTH,HIGH
925,AYQQ,Ononge Airport,ONB,small_airport,Onange Mission,no,PG-CPM,PG,N,0,0,No Navaid,UNKNOWN,UNKNOWN
926,KEEN,Dillant Hopkins Airport,EEN,medium_airport,Keene,no,US-NH,US,Y,1,1,Radio Nav,LO,MEDIUM
927,SVED,El Dorado Airport,EOR,medium_airport,Bolivar,no,VE-F,VE,Y,1,1,NDB Family,LO,MEDIUM
928,DFOG,Gaoua Airport,XGA,small_airport,Gaoua,no,BF-PON,BF,N,0,0,No Navaid,UNKNOWN,UNKNOWN
929,SBCX,Hugo Cantergiani Regional Airport,CXJ,medium_airport,Caxias Do Sul,yes,BR-RS,BR,Y,2,2-3,Mixed,BOTH,HIGH
930,CYPR,Prince Rupert Airport,YPR,medium_airport,Prince Rupert,yes,CA-BC,CA,Y,2,2-3,Mixed,LO,MEDIUM
931,KPQL,Trent Lott International Airport,PGL,small_airport,Pascagoula,no,US-MS,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
932,AYWK,Wewak International Airport,WWK,medium_airport,Wewak,yes,PG-ESW,PG,Y,2,2-3,Mixed,BOTH,HIGH
933,TFFG,Grand Case-l'Espérance Airport,SFG,medium_airport,Grand Case,yes,MF-U-A,MF,N,0,0,No Navaid,UNKNOWN,UNKNOWN
934,MUMZ,Sierra Maestra International Airport,MZO,medium_airport,Manzanillo,yes,CU-12,CU,Y,1,1,Radio Nav,BOTH,HIGH
935,RKJY,Yeosu Airport,RSU,medium_airport,Yeosu,yes,KR-46,KR,Y,1,1,Radio Nav,BOTH,HIGH
936,KMHE,Mitchell Municipal Airport,MHE,small_airport,Mitchell,no,US-SD,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
937,VERU,Rupsi Airport,RUP,small_airport,Rupsi,no,IN-AS,IN,N,0,0,No Navaid,UNKNOWN,UNKNOWN
938,KGRF,Gray Army Air Field,GRF,medium_airport,Fort Lewis/Tacoma,no,US-WA,US,Y,2,2-3,NDB Family,LO,LOW
939,UNKNOWN,Yasser Arafat International Airport,GZA,Unknown,Unknown,unknown,UNKNOWN,PS,N,0,0,No Navaid,UNKNOWN,UNKNOWN
940,DFEZ,Zabré Airport,XZA,small_airport,Zabré,no,BF-BLG,BF,N,0,0,No Navaid,UNKNOWN,UNKNOWN
941,LDZA,Zagreb Franjo Tuđman International Airport,ZAG,large_airport,Velika Gorica,yes,HR-01,HR,Y,6,4+,Mixed,TERMINAL,HIGH
942,4K5,Ouzinkie Airport,KOZ,small_airport,Ouzinkie,yes,US-AK,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
943,LFCK,Castres Mazamet Airport,DCM,medium_airport,Castres,yes,FR-OCC,FR,N,0,0,No Navaid,UNKNOWN,UNKNOWN
944,ESNZ,Åre Östersund Airport,OSD,large_airport,Östersund,yes,SE-Z,SE,N,0,0,No Navaid,UNKNOWN,UNKNOWN
945,HASK,Shakiso Airport,SKR,small_airport,Shakiso,no,ET-OR,ET,N,0,0,No Navaid,UNKNOWN,UNKNOWN
946,UNKNOWN,Nicosia International Airport,NIC,Unknown,Unknown,unknown,UNKNOWN,CY,N,0,0,No Navaid,UNKNOWN,UNKNOWN
947,NVSP,Norsup Airport,NUS,small_airport,Norsup,yes,VU-MAP,VU,N,0,0,No Navaid,UNKNOWN,UNKNOWN
948,NGFU,Funafuti International Airport,FUN,medium_airport,Funafuti,yes,TV-FUN,TV,Y,1,1,NDB Family,BOTH,MEDIUM
949,VANP,Dr. Babasaheb Ambedkar International Airport,NAG,large_airport,Nagpur,yes,IN-MM,IN,Y,2,2-3,Mixed,BOTH,HIGH
950,UNKNOWN,Mariánské Lázně Airport,MKA,Unknown,Unknown,unknown,UNKNOWN,CZ,N,0,0,No Navaid,UNKNOWN,UNKNOWN
951,AYHH,Honinabi Airport,HNN,small_airport,Honinabi,no,PG-WPD,PG,N,0,0,No Navaid,UNKNOWN,UNKNOWN
952,AGNA,Nana Airport,NAZ,small_airport,Star Harbor,no,SB-MK,SB,N,0,0,No Navaid,UNKNOWN,UNKNOWN
953,OENG,Najran Domestic Airport,EAM,medium_airport,Najran,yes,SA-10,SA,Y,1,1,Radio Nav,BOTH,HIGH
954,UNKNOWN,New York Skyports Inc Seaplane Base,QNY,Unknown,Unknown,unknown,UNKNOWN,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
955,UNKNOWN,Lahti Vesivehmaa Airport,QLF,Unknown,Unknown,unknown,UNKNOWN,FI,N,0,0,No Navaid,UNKNOWN,UNKNOWN
956,FEFT,Berbérati Airport,BBT,medium_airport,Berbérati,no,CF-HS,CF,Y,1,1,Radio Nav,BOTH,HIGH
957,CZJN,Swan River Airport,ZJN,medium_airport,Swan River,no,CA-MB,CA,Y,1,1,NDB Family,LO,LOW
958,O19,Kneeland Airport,NLN,small_airport,Kneeland,no,US-CA,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
959,UKDR,Kryvyi Rih International Airport,KWG,medium_airport,Kryvyi Rih,yes,UA-12,UA,Y,1,1,Radio Nav,BOTH,MEDIUM
960,PABA,Barter Island Long Range Radar Station Airport,BTI,medium_airport,Barter Island,yes,US-AK,US,Y,1,1,NDB Family,BOTH,MEDIUM
961,ANYN,Nauru International Airport,INU,medium_airport,Yaren,yes,NR-14,NR,Y,2,2-3,Mixed,BOTH,HIGH
962,PAMH,Minchumina Airport,LMA,small_airport,Minchumina,yes,US-AK,US,Y,1,1,NDB Family,LO,MEDIUM
963,RJNF,Fukui Airport,FKJ,medium_airport,Fukui,no,JP-18,JP,Y,1,1,NDB Family,BOTH,MEDIUM
964,YAUR,Aurukun Airport,AUU,small_airport,Aurukun,yes,AU-QLD,AU,N,0,0,No Navaid,UNKNOWN,UNKNOWN
965,GB-FLH,Flotta Isle Airstrip,FLH,small_airport,Flotta Isle,no,GB-SCT,GB,N,0,0,No Navaid,UNKNOWN,UNKNOWN
966,ETAD,Spangdahlem Air Base,SPM,medium_airport,Trier,no,DE-RP,DE,Y,1,1,Radio Nav,BOTH,HIGH
967,KDLC,Dillon County Airport,DLL,small_airport,Dillon,no,US-SC,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
968,YMMU,Middlemount Airport,MMM,small_airport,Unknown,no,AU-QLD,AU,N,0,0,No Navaid,UNKNOWN,UNKNOWN
969,ESSV,Visby Airport,VBY,large_airport,Visby,yes,SE-I,SE,Y,1,1,Radio Nav,RNAV,HIGH
970,HYL,Hollis Clark Bay Seaplane Base,HYL,seaplane_base,Hollis,yes,US-AK,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
971,RJNS,Mount Fuji Shizuoka Airport,FSZ,large_airport,Makinohara / Shimada,yes,JP-22,JP,N,0,0,No Navaid,UNKNOWN,UNKNOWN
972,SNDT,Diamantina Airport,DTI,small_airport,Diamantina,no,BR-MG,BR,N,0,0,No Navaid,UNKNOWN,UNKNOWN
973,ZLLL,Lanzhou Zhongchuan International Airport,LHW,large_airport,Lanzhou (Yongdeng),yes,CN-62,CN,Y,3,2-3,Radio Nav,BOTH,HIGH
974,NVSW,Walaha Airport,WLH,small_airport,Walaha,yes,VU-PAM,VU,N,0,0,No Navaid,UNKNOWN,UNKNOWN
975,CPF2,Bar River Airport,YEB,small_airport,Echo Bay,no,CA-ON,CA,N,0,0,No Navaid,UNKNOWN,UNKNOWN
976,SCDA,Diego Aracena Airport,IQQ,medium_airport,Iquique,yes,CL-TA,CL,Y,3,2-3,Mixed,BOTH,HIGH
977,EHLW,Leeuwarden Air Base,LWR,medium_airport,Leeuwarden,no,NL-FR,NL,Y,1,1,Radio Nav,BOTH,HIGH
978,OOSH,Suhar International Airport,OHS,medium_airport,Suhar,yes,OM-BA,OM,N,0,0,No Navaid,UNKNOWN,UNKNOWN
979,MX-UAC,San Luis Río Colorado Airport,UAC,small_airport,San Luis Río Colorado,no,MX-SON,MX,N,0,0,No Navaid,UNKNOWN,UNKNOWN
980,EGAA,Belfast International Airport,BFS,large_airport,Belfast,yes,GB-NIR,GB,Y,2,2-3,Mixed,RNAV,HIGH
981,ZBXH,Xilinhot Airport,XIL,medium_airport,Xilinhot,yes,CN-15,CN,N,0,0,No Navaid,UNKNOWN,UNKNOWN
982,RPMC,Cotabato (Awang) Airport,CBO,medium_airport,Datu Odin Sinsuat,yes,PH-MDN,PH,Y,1,1,Radio Nav,BOTH,HIGH
983,TAPA,V. C. Bird International Airport,ANU,large_airport,Osbourn,yes,AG-03,AG,Y,3,2-3,Mixed,BOTH,HIGH
984,CYZT,Port Hardy Airport,YZT,medium_airport,Port Hardy,yes,CA-BC,CA,Y,2,2-3,Mixed,BOTH,HIGH
985,KMDA,Martindale Army Heliport,MDA,heliport,San Antonio,no,US-TX,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
986,SWUA,São Miguel do Araguaia Airport,SQM,small_airport,São Miguel do Araguaia,no,BR-GO,BR,N,0,0,No Navaid,UNKNOWN,UNKNOWN
987,KMEI,Key Field / Meridian Regional Airport,MEI,medium_airport,Meridian,yes,US-MS,US,Y,2,2-3,Mixed,TERMINAL,HIGH
988,KAWM,West Memphis Municipal Airport,AWM,small_airport,West Memphis,no,US-AR,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
989,ZUQJ,Qianjiang Wulingshan Airport,JIQ,medium_airport,Qianjiang,yes,CN-50,CN,N,0,0,No Navaid,UNKNOWN,UNKNOWN
990,KCEZ,Cortez Municipal Airport,CEZ,medium_airport,Cortez,yes,US-CO,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
991,CZFA,Faro Airport,ZFA,medium_airport,Faro,no,CA-YT,CA,Y,1,1,NDB Family,LO,MEDIUM
992,KMXF,Maxwell Air Force Base,MXF,medium_airport,Montgomery,no,US-AL,US,Y,1,1,Radio Nav,BOTH,MEDIUM
993,MNWP,Waspam Airport,WSP,small_airport,Waspam,no,NI-AN,NI,N,0,0,No Navaid,UNKNOWN,UNKNOWN
994,KRIL,Garfield County Regional Airport,RIL,medium_airport,Rifle,no,US-CO,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
995,EFKE,Kemi-Tornio Airport,KEM,medium_airport,Kemi / Tornio,yes,FI-10,FI,Y,1,1,NDB Family,RNAV,LOW
996,LERS,Reus Airport,REU,large_airport,Reus,yes,ES-CT,ES,Y,2,2-3,Mixed,BOTH,HIGH
997,LGSR,Santorini International Airport,JTR,large_airport,Santorini Island,yes,GR-L,GR,Y,3,2-3,Mixed,BOTH,HIGH
998,YCMT,Clermont Airport,CMQ,medium_airport,Unknown,no,AU-QLD,AU,Y,1,1,NDB Family,BOTH,LOW
999,PASP,Sheep Mountain Airport,SMU,small_airport,Sheep Mountain,no,US-AK,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
1000,YPDA,Parndana Airport,PDN,small_airport,Kangaroo Island,no,AU-SA,AU,N,0,0,No Navaid,UNKNOWN,UNKNOWN
1001,AGGA,Gwaunaru'u Airport,AKS,small_airport,Auki,yes,SB-ML,SB,N,0,0,No Navaid,UNKNOWN,UNKNOWN
1002,ZUNZ,Nyingchi Mainling Airport,LZY,medium_airport,Nyingchi (Mainling),yes,CN-54,CN,N,0,0,No Navaid,UNKNOWN,UNKNOWN
1003,SWPQ,Fazenda Piraguassu Airport,PBX,small_airport,Porto Alegre do Norte,no,BR-MT,BR,N,0,0,No Navaid,UNKNOWN,UNKNOWN
1004,UNKNOWN,Deer Park Airport,DPK,Unknown,Unknown,unknown,UNKNOWN,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
1005,ZSNB,Ningbo Lishe International Airport,NGB,large_airport,Ningbo,yes,CN-33,CN,Y,2,2-3,Mixed,BOTH,HIGH
1006,YWWG,Warrawagine Airport,WRW,small_airport,Unknown,no,AU-WA,AU,N,0,0,No Navaid,UNKNOWN,UNKNOWN
1007,USHI,Igrim Airport,IRM,small_airport,Unknown,no,RU-KHM,RU,N,0,0,No Navaid,UNKNOWN,UNKNOWN
1008,AU-AGW,Agnew Airport,AGW,small_airport,Agnew,no,AU-QLD,AU,N,0,0,No Navaid,UNKNOWN,UNKNOWN
1009,SAAR,Rosario Islas Malvinas International Airport,ROS,large_airport,Rosario,yes,AR-S,AR,Y,1,1,Radio Nav,BOTH,HIGH
1010,IN-0308,Itanagar Donyi Polo Hollongi Airport,HGI,medium_airport,Hollongi,yes,IN-AR,IN,N,0,0,No Navaid,UNKNOWN,UNKNOWN
1011,CAC8,Nanaimo Harbour Water Aerodrome,ZNA,seaplane_base,Nanaimo,yes,CA-BC,CA,N,0,0,No Navaid,UNKNOWN,UNKNOWN
1012,BGKA,Kangaatsiaq Heliport,QPW,heliport,Kangaatsiaq,yes,GL-QK,GL,N,0,0,No Navaid,UNKNOWN,UNKNOWN
1013,EGSC,Cambridge City Airport,CBG,medium_airport,"Cambridge, Cambridgeshire",no,GB-ENG,GB,Y,1,1,NDB Family,TERMINAL,LOW
1014,ENAL,Ålesund Airport,AES,large_airport,Ålesund,yes,NO-15,NO,Y,3,2-3,Mixed,BOTH,HIGH
1015,KSEG,Penn Valley Airport,SEG,small_airport,Selinsgrove,no,US-PA,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
1016,KDVP,Slayton Municipal Airport,NSL,small_airport,Slayton,no,US-MN,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
1017,CYAG,Fort Frances Municipal Airport,YAG,medium_airport,Fort Frances,yes,CA-ON,CA,Y,1,1,NDB Family,LO,LOW
