navaid_id,filename,ident,navaid_name,navaid_type,iso_country,usage_type,power,associated_airport
88492,Grand_Isle_NDB_US,GNI,Grand Isle,NDB,US,BOTH,HIGH,
88493,Groesbeck_VOR-DME_US,GNL,Groesbeck,VOR-DME,US,LO,MEDIUM,
88494,Glenpool_VOR-DME_US,GNP,Glenpool,VOR-DME,US,TERMINAL,LOW,
88495,General_Roca_NDB_AR,GNR,General Roca,NDB,AR,LO,HIGH,SAHR
88496,Gators_VORTAC_US,GNV,Gators,VORTAC,US,BOTH,MEDIUM,KGNV
88497,Gurney_VOR-DME_PG,GNY,Gurney,VOR-DME,PG,BOTH,HIGH,AYGN
88498,Gurney_NDB_PG,GNY,Gurney,NDB,PG,BOTH,MEDIUM,AYGN
88499,Gorna_NDB_BG,GO,Gorna,NDB,BG,TERMINAL,LOW,
88500,Goa_NDB_IN,GO,Goa,NDB,IN,BOTH,MEDIUM,VOGO
88501,Daigo_NDB_JP,GO,Daigo,NDB,JP,BOTH,MEDIUM,
88502,Gorevoye_NDB_RU,GO,Gorevoye,NDB,RU,BOTH,HIGH,USCC
88503,Antonov_NDB_UA,GO,Antonov,NDB,UA,TERMINAL,LOW,UKKM
88504,Daigo_VORTAC_JP,GOC,Daigo,VORTAC,JP,BOTH,HIGH,
88505,Goiania_VOR-DME_BR,GOI,Goiania,VOR-DME,BR,BOTH,HIGH,SBGO
88506,Goiania_NDB_BR,GOI,Goiania,NDB,BR,BOTH,MEDIUM,SBGO
88507,Godman_NDB_US,GOI,Godman,NDB,US,TERMINAL,LOW,KFTK
88508,Gosnell_VOR_US,GOJ,Gosnell,VOR,US,LO,MEDIUM,KBYH
88509,Gomel_VOR-DME_BY,GOL,Gomel,VOR-DME,BY,BOTH,HIGH,UMGG
88510,Golyama_VOR-DME_BG,GOL,Golyama,VOR-DME,BG,BOTH,HIGH,
88511,Goma_VOR-DME_CD,GOM,Goma,VOR-DME,CD,BOTH,HIGH,FZNA
88512,Groton_VOR-DME_US,GON,Groton,VOR-DME,US,LO,LOW,KGON
88513,Gloucestershire_DME_GB,GOS,Gloucestershire,DME,GB,TERMINAL,MEDIUM,EGBJ
88514,Gotem_VOR-DME_DE,GOT,Gotem,VOR-DME,DE,RNAV,HIGH,EDBT
88515,Glasgow_VOR-DME_GB,GOW,Glasgow,VOR-DME,GB,BOTH,HIGH,EGPF
88516,Grodno_NDB_BY,GP,Grodno,NDB,BY,BOTH,MEDIUM,UMMG
88517,Gaspe_NDB_CA,GP,Gaspe,NDB,CA,LO,MEDIUM,CYGP
88518,Lajes_NDB_PT,GP,Lajes,NDB,PT,TERMINAL,HIGH,LPLA
88519,Bayou_NDB_US,GP,Bayou,NDB,US,TERMINAL,LOW,KGPT
88520,Galex_NDB_US,GP,Galex,NDB,US,TERMINAL,LOW,
88521,Mosby_NDB_US,GPH,Mosby,NDB,US,LO,LOW,
88522,General_Pico_VOR_AR,GPI,General Pico,VOR,AR,BOTH,HIGH,SAZG
88523,General_Pico_NDB_AR,GPI,General Pico,NDB,AR,BOTH,HIGH,SAZG
88524,Guapi_NDB_CO,GPI,Guapi,NDB,CO,LO,MEDIUM,SKGP
88525,Carrollton_NDB_US,GPQ,Carrollton,NDB,US,TERMINAL,LOW,
88526,Gulfport_VORTAC_US,GPT,Gulfport,VORTAC,US,BOTH,MEDIUM,KGPT
88527,Grand_Rapids_VOR-DME_US,GPZ,Grand Rapids,VOR-DME,US,LO,MEDIUM,
88528,Gilmore_VOR-DME_US,GQE,Gilmore,VOR-DME,US,LO,MEDIUM,
88529,Choo_Choo_VORTAC_US,GQO,Choo Choo,VORTAC,US,BOTH,HIGH,
88530,Grindstone_NDB_CA,GR,Grindstone,NDB,CA,LO,LOW,CYGR
88531,Dubrovnik_NDB_HR,GR,Dubrovnik,NDB,HR,TERMINAL,LOW,LDDU
88532,Grimsey_NDB_IS,GR,Grimsey,NDB,IS,TERMINAL,LOW,BIGR
88533,Khorinsk_NDB_RU,GR,Khorinsk,NDB,RU,BOTH,HIGH,
88534,Gorka_NDB_RU,GR,Gorka,NDB,RU,BOTH,HIGH,
88535,Sumy_NDB_RU,GR,Sumy,NDB,RU,BOTH,HIGH,
88536,Krasnohrad_NDB_UA,GR,Krasnohrad,NDB,UA,BOTH,HIGH,
88537,Starn_NDB_US,GR,Starn,NDB,US,TERMINAL,LOW,KGRK
88538,Graye_NDB_US,GR,Graye,NDB,US,LO,LOW,KGRF
88539,Sancy_NDB_US,GR,Sancy,NDB,US,TERMINAL,LOW,KGRI
88540,Doone_NDB_US,GR,Doone,NDB,US,TERMINAL,LOW,KFAY
88541,Famis_NDB_US,GR,Famis,NDB,US,TERMINAL,LOW,KGRB
88542,Knobs_NDB_US,GR,Knobs,NDB,US,TERMINAL,LOW,KGRR
88543,Guzar_NDB_UZ,GR,Guzar,NDB,UZ,BOTH,MEDIUM,
88544,Mutare_Grand_Reef_NDB_ZW,GR,Mutare Grand Reef,NDB,ZW,TERMINAL,LOW,FVGR
88545,Grazzanise_TACAN_IT,GRA,Grazzanise,TACAN,IT,BOTH,MEDIUM,LIRM
88546,Rio_Grande_VOR-DME_AR,GRA,Rio Grande,VOR-DME,AR,BOTH,HIGH,SAWE
88547,Rio_Grande_NDB_AR,GRA,Rio Grande,NDB,AR,BOTH,HIGH,SAWE
88548,Grazzanise_NDB_IT,GRA,Grazzanise,NDB,IT,LO,LOW,LIRM
88549,Granada_NDB_ES,GRA,Granada,NDB,ES,TERMINAL,LOW,
88550,Green_Bay_VORTAC_US,GRB,Green Bay,VORTAC,US,BOTH,HIGH,KGRB
88551,Guernsey_NDB_GG,GRB,Guernsey,NDB,GG,LO,LOW,EGJB
88552,Greenwood_VORTAC_US,GRD,Greenwood,VORTAC,US,BOTH,MEDIUM,
88554,Gobernador_Gregores_NDB_AR,GRE,Gobernador Gregores,NDB,AR,BOTH,HIGH,SAWR
88556,Greenville_NDB_US,GRE,Greenville,NDB,US,LO,LOW,3IL1
88557,Guanare_NDB_VE,GRE,Guanare,NDB,VE,LO,MEDIUM,SVGU
88558,Grafenwohr_TACAN_DE,GRF,Grafenwohr,TACAN,DE,BOTH,HIGH,ETIC
88559,Grand_Island_VORTAC_US,GRI,Grand Island,VORTAC,US,LO,MEDIUM,KGRI
88560,Tocomita_NDB_VE,GRI,Tocomita,NDB,VE,LO,MEDIUM,
88561,Gray_VOR-DME_US,GRK,Gray,VOR-DME,US,LO,LOW,KGRK
88562,Grakallen_NDB_NO,GRK,Grakallen,NDB,NO,LO,LOW,ENVA
88563,Gyumri_VOR-DME_AM,GRM,Gyumri,VOR-DME,AM,BOTH,HIGH,
88564,Gardermoen_VOR-DME_NO,GRM,Gardermoen,VOR-DME,NO,RNAV,HIGH,ENGM
88565,Gorna_Oryahovitsa_VOR-DME_BG,GRN,Gorna Oryahovitsa,VOR-DME,BG,BOTH,HIGH,LBGO
88566,Gorna_NDB_BG,GRN,Gorna,NDB,BG,BOTH,HIGH,LBGO
88567,Negro_NDB_MX,GRN,Negro,NDB,MX,BOTH,MEDIUM,
88568,Gerona_NDB_ES,GRN,Gerona,NDB,ES,LO,MEDIUM,LEGE
88569,Gordon_NDB_US,GRN,Gordon,NDB,US,LO,LOW,
88570,Grosseto_TACAN_IT,GRO,Grosseto,TACAN,IT,BOTH,MEDIUM,LIRS
88571,Garoua_NDB_CM,GRO,Garoua,NDB,CM,BOTH,LOW,FKKR
88572,Rota_NDB_MP,GRO,Rota,NDB,MP,BOTH,LOW,PGRO
88573,Grosseto_NDB_IT,GRO,Grosseto,NDB,IT,BOTH,LOW,LIRS
88574,Granite_Point_NDB_US,GRP,Granite Point,NDB,US,LO,LOW,
88576,Ghriss_VOR_DZ,GRS,Ghriss,VOR,DZ,BOTH,HIGH,DAOV
88577,Ghriss_NDB_DZ,GRS,Ghriss,NDB,DZ,BOTH,LOW,DAOV
88578,Grottaglie_NDB_IT,GRT,Grottaglie,NDB,IT,HI,LOW,LIBG
88579,Gheriat_NDB_LY,GRT,Gheriat,NDB,LY,BOTH,HIGH,
88580,Grudziadz_VOR-DME_PL,GRU,Grudziadz,VOR-DME,PL,BOTH,HIGH,EPTO
88581,Guarapuava_NDB_BR,GRU,Guarapuava,NDB,BR,LO,MEDIUM,SBGU
88582,Grantsville_VOR-DME_US,GRV,Grantsville,VOR-DME,US,LO,MEDIUM,WV15
88583,Grafenwohr_NDB_DE,GRW,Grafenwohr,NDB,DE,LO,LOW,ETIC
88584,Guriat_VORTAC_SA,GRY,Guriat,VORTAC,SA,BOTH,HIGH,OEGT
88585,Graz_VOR-DME_AT,GRZ,Graz,VOR-DME,AT,BOTH,HIGH,
88586,Graz_NDB_AT,GRZ,Graz,NDB,AT,BOTH,MEDIUM,
88587,Gisborne_VOR-DME_NZ,GS,Gisborne,VOR-DME,NZ,BOTH,HIGH,NZGS
88588,Goma_NDB_CD,GS,Goma,NDB,CD,TERMINAL,MEDIUM,FZNA
88589,Lishui_NDB_CN,GS,Lishui,NDB,CN,BOTH,MEDIUM,ZSNJ
88590,Sarir_NDB_LY,GS,Sarir,NDB,LY,BOTH,HIGH,
88591,Greer_NDB_US,GS,Greer,NDB,US,LO,LOW,KGSP
88592,Marky_NDB_US,GS,Marky,NDB,US,TERMINAL,LOW,KGSO
88593,Tambler_VOR-DME_PH,GSA,Tambler,VOR-DME,PH,BOTH,MEDIUM,RPMR
88594,Seymour_Johnson_TACAN_US,GSB,Seymour Johnson,TACAN,US,BOTH,MEDIUM,KGSB
88595,Goshen_VORTAC_US,GSH,Goshen,VORTAC,US,BOTH,HIGH,
88596,Gachsaran_NDB_IR,GSN,Gachsaran,NDB,IR,LO,LOW,OIAH
88597,Greensboro_VORTAC_US,GSO,Greensboro,VORTAC,US,BOTH,HIGH,KGSO
88598,Gloucestershire_NDB_GB,GST,Gloucestershire,NDB,GB,TERMINAL,LOW,EGBJ
88599,Gosly_VOR-DME_BE,GSY,Gosly,VOR-DME,BE,TERMINAL,HIGH,EBCI
88600,Qunli_NDB_CN,GT,Qunli,NDB,CN,BOTH,MEDIUM,ZSNJ
88601,Otrokovice_NDB_CZ,GT,Otrokovice,NDB,CZ,TERMINAL,LOW,
88602,Hamburg_North_NDB_DE,GT,Hamburg North,NDB,DE,TERMINAL,LOW,EDDH
88603,Guwahati_NDB_IN,GT,Guwahati,NDB,IN,BOTH,HIGH,VEGT
88604,Niigata_NDB_JP,GT,Niigata,NDB,JP,BOTH,MEDIUM,RJSN
88605,Gilgit_NDB_PK,GT,Gilgit,NDB,PK,BOTH,MEDIUM,OPGT
88606,Greytown_NDB_ZA,GT,Greytown,NDB,ZA,BOTH,MEDIUM,FAGY
88607,Grand_Turk_NDB_TC,GT,Grand Turk,NDB,TC,BOTH,MEDIUM,MBGT
88608,Drum_NDB_US,GTB,Drum,NDB,US,TERMINAL,LOW,KGTB
88609,Niigata_VORTAC_JP,GTC,Niigata,VORTAC,JP,BOTH,HIGH,RJSN
88610,Guyandot_NDB_US,GTC,Guyandot,NDB,US,TERMINAL,LOW,US-12436
88611,Groote_Eylandt_NDB-DME_AU,GTE,Groote Eylandt,NDB-DME,AU,BOTH,MEDIUM,YGTE
88612,Great_Falls_VORTAC_US,GTF,Great Falls,VORTAC,US,BOTH,HIGH,KGTF
88613,Guthrie_VORTAC_US,GTH,Guthrie,VORTAC,US,LO,MEDIUM,1TX3
88614,Griffith_VOR-DME_AU,GTH,Griffith,VOR-DME,AU,BOTH,HIGH,YGTH
88615,Griffith_NDB_AU,GTH,Griffith,NDB,AU,BOTH,HIGH,YGTH
88616,Grand_Turk_VORTAC_TC,GTK,Grand Turk,VORTAC,TC,BOTH,HIGH,MBGT
88617,Gorontalo_VOR-DME_ID,GTL,Gorontalo,VOR-DME,ID,BOTH,HIGH,WAMG
88618,Georgetown_NDB_AU,GTN,Georgetown,NDB,AU,BOTH,LOW,YGTN
88619,Georgetown_NDB_US,GTN,Georgetown,NDB,US,LO,LOW,KDCA
88620,Guasdualito_NDB_VE,GTO,Guasdualito,NDB,VE,LO,MEDIUM,SVGD
88621,Patten_NDB_US,GTP,Patten,NDB,US,TERMINAL,LOW,
88622,Grostenquin_VOR-DME_FR,GTQ,Grostenquin,VOR-DME,FR,BOTH,HIGH,
88623,Guipavas_NDB_FR,GU,Guipavas,NDB,FR,LO,LOW,LFRB
88624,Magdagachi_NDB_RU,GU,Magdagachi,NDB,RU,BOTH,HIGH,
88625,Gualeguaychu_VOR-DME_AR,GUA,Gualeguaychu,VOR-DME,AR,BOTH,HIGH,SAAG
88626,Guatemala_City_NDB_GT,GUA,Guatemala City,NDB,GT,LO,MEDIUM,MGGT
88627,Girua_NDB-DME_PG,GUA,Girua,NDB-DME,PG,BOTH,LOW,AYGR
88628,Guidonia_NDB_IT,GUI,Guidonia,NDB,IT,TERMINAL,LOW,LIRG
88629,Guiria_NDB_VE,GUI,Guiria,NDB,VE,TERMINAL,LOW,SVGI
88630,Gull_NDB_NL,GUL,Gull,NDB,NL,TERMINAL,LOW,
88631,Georgetown_NDB_US,GUO,Georgetown,NDB,US,TERMINAL,LOW,
88632,Gallup_VORTAC_US,GUP,Gallup,VORTAC,US,BOTH,HIGH,KGUP
88633,Guernsey_VOR-DME_GG,GUR,Guernsey,VOR-DME,GG,LO,HIGH,EGJB
88634,Grissom_VORTAC_US,GUS,Grissom,VORTAC,US,BOTH,LOW,KGUS
88635,Gator_NDB_US,GUV,Gator,NDB,US,TERMINAL,LOW,KPOE
88636,Guernsey_NDB_GG,GUY,Guernsey,NDB,GG,LO,LOW,EGJB
88637,Guymon_NDB_US,GUY,Guymon,NDB,US,TERMINAL,LOW,
88638,Gove_VOR-DME_AU,GV,Gove,VOR-DME,AU,BOTH,HIGH,YPGV
88639,Ngong_VOR-DME_KE,GV,Ngong,VOR-DME,KE,BOTH,HIGH,HKJK
88640,Gove_NDB_AU,GV,Gove,NDB,AU,BOTH,MEDIUM,YPGV
88641,Kolyvan_NDB_RU,GV,Kolyvan,NDB,RU,BOTH,HIGH,
88642,Astrakhan_NDB_RU,GV,Astrakhan,NDB,RU,TERMINAL,MEDIUM,URWA
88643,Major_NDB_US,GV,Major,NDB,US,TERMINAL,LOW,
88644,Tansonnhat_NDB_VN,GV,Tansonnhat,NDB,VN,BOTH,MEDIUM,VVTS
88645,Geneva_Cointrin_VOR-DME_CH,GVA,Geneva Cointrin,VOR-DME,CH,BOTH,HIGH,LSGG
88646,Geneva_NDB_US,GVA,Geneva,NDB,US,TERMINAL,LOW,
88647,Gordonsville_VORTAC_US,GVE,Gordonsville,VORTAC,US,BOTH,HIGH,KGVE
88648,Gaviota_VORTAC_US,GVO,Gaviota,VORTAC,US,LO,MEDIUM,KSBA
88649,Gwasero_VOR-DME_NG,GW,Gwasero,VOR-DME,NG,BOTH,HIGH,
88650,Jarpik_NDB_CA,GW,Jarpik,NDB,CA,BOTH,MEDIUM,CYGW
88651,Al_Hamada_NDB_LY,GW,Al Hamada,NDB,LY,LO,LOW,
88652,Teock_NDB_US,GW,Teock,NDB,US,TERMINAL,LOW,KGWO
88653,Gwalior_VOR-DME_IN,GWA,Gwalior,VOR-DME,IN,BOTH,HIGH,VIGR
88654,Goodwood_VOR-DME_GB,GWC,Goodwood,VOR-DME,GB,RNAV,HIGH,EGHR
88655,Gen_William_J_Fox_NDB_US,GWF,Gen William J Fox,NDB,US,LO,LOW,
88656,Greytown_NDB_ZA,GWN,Greytown,NDB,ZA,BOTH,MEDIUM,FAGY
88657,Gwinner_NDB_US,GWR,Gwinner,NDB,US,TERMINAL,LOW,
88658,Greefswald_VOR_ZA,GWV,Greefswald,VOR,ZA,BOTH,HIGH,
88659,Gawasa_VOR-DME_ET,GWZ,Gawasa,VOR-DME,ET,BOTH,HIGH,HAAB
88660,Gillam_DME_CA,GX,Gillam,DME,CA,BOTH,LOW,
88661,Nacogdoches_NDB_US,GXD,Nacogdoches,NDB,US,TERMINAL,LOW,
88662,Mc_Guire_VORTAC_US,GXU,Mc Guire,VORTAC,US,TERMINAL,MEDIUM,KWRI
88663,Gisenyi_NDB_RW,GY,Gisenyi,NDB,RW,LO,MEDIUM,HRYG
88664,Gatwick_NDB_GB,GY,Gatwick,NDB,GB,TERMINAL,LOW,EGKK
88665,Dyana_NDB_US,GY,Dyana,NDB,US,TERMINAL,LOW,
88666,Garie_NDB_US,GY,Garie,NDB,US,TERMINAL,LOW,KGYY
88667,Gaoyao_VOR-DME_CN,GYA,Gaoyao,VOR-DME,CN,BOTH,HIGH,
88668,Guayaramerin_NDB_BO,GYA,Guayaramerin,NDB,BO,LO,MEDIUM,SLGY
88669,Lee_County_NDB_US,GYB,Lee County,NDB,US,TERMINAL,LOW,
88670,Baku_VOR-DME_AZ,GYD,Baku,VOR-DME,AZ,BOTH,HIGH,UBBB
88671,Grayling_NDB_US,GYG,Grayling,NDB,US,TERMINAL,LOW,
88672,Glencoe_NDB_US,GYL,Glencoe,NDB,US,LO,LOW,
88673,Guaymas_NDB_MX,GYM,Guaymas,NDB,MX,BOTH,MEDIUM,MMGM
88674,Gyor_VOR-DME_HU,GYR,Gyor,VOR-DME,HU,RNAV,HIGH,LHPR
88675,Gyor_NDB_HU,GYR,Gyor,NDB,HU,BOTH,HIGH,LHPR
88676,Greytown_VOR_ZA,GYV,Greytown,VOR,ZA,RNAV,HIGH,FAGY
88677,Guayaquil_VOR-DME_EC,GYV,Guayaquil,VOR-DME,EC,BOTH,HIGH,SEGU
88678,Camp_Guernsey_NDB_US,GYZ,Camp Guernsey,NDB,US,LO,MEDIUM,
88679,Ghanzi_NDB_BW,GZ,Ghanzi,NDB,BW,BOTH,MEDIUM,FBGZ
88680,Kakaydy_NDB_UZ,GZ,Kakaydy,NDB,UZ,BOTH,MEDIUM,UT1M
88681,Gaza_VOR-DME_PS,GZA,Gaza,VOR-DME,PS,BOTH,HIGH,PS-0006
88682,Glade_Spring_VOR-DME_US,GZG,Glade Spring,VOR-DME,US,LO,MEDIUM,
88683,Gozo_VOR-DME_MT,GZO,Gozo,VOR-DME,MT,RNAV,HIGH,
88684,Gozo_NDB_MT,GZO,Gozo,NDB,MT,BOTH,MEDIUM,
88685,Gilze_Rijen_TACAN_NL,GZR,Gilze Rijen,TACAN,NL,BOTH,HIGH,EHGR
88686,Brazos_River_NDB_US,GZV,Brazos River,NDB,US,LO,LOW,
88687,Cordoba_NDB_AR,H,Cordoba,NDB,AR,TERMINAL,MEDIUM,
88688,Hotel_NDB_FI,H,Hotel,NDB,FI,TERMINAL,LOW,
88689,Wroclaw_NDB_PL,H,Wroclaw,NDB,PL,TERMINAL,LOW,EPWR
88690,Manitoulin_NDB_CA,H7,Manitoulin,NDB,CA,LO,LOW,CYEM
88691,Prince_Said_Abrahim_NDB_KM,HA,Prince Said Abrahim,NDB,KM,BOTH,LOW,
88692,Hannover_NDB_DE,HA,Hannover,NDB,DE,TERMINAL,LOW,EDDV
88693,Budapest_NDB_HU,HA,Budapest,NDB,HU,TERMINAL,LOW,
88694,Hofsa_NDB_IS,HA,Hofsa,NDB,IS,BOTH,LOW,BIVO
88695,Hanimaadhoo_NDB_MV,HA,Hanimaadhoo,NDB,MV,BOTH,HIGH,VRMH
88696,Hoedspruit_NDB_ZA,HA,Hoedspruit,NDB,ZA,BOTH,MEDIUM,FAHS
88697,Haapai_NDB_TO,HA,Haapai,NDB,TO,TERMINAL,MEDIUM,NFTL
88698,Kharkiv_NDB_UA,HA,Kharkiv,NDB,UA,TERMINAL,HIGH,UKHH
88699,Sherabad_NDB_UZ,HA,Sherabad,NDB,UZ,BOTH,MEDIUM,
88700,Hamar_NDB_NO,HAA,Hamar,NDB,NO,BOTH,HIGH,
88701,Hamadan_Mil_VORTAC_IR,HAB,Hamadan Mil,VORTAC,IR,BOTH,HIGH,OIHS
88702,Hamilton_VORTAC_US,HAB,Hamilton,VORTAC,US,LO,MEDIUM,
88703,Khabarovsk_VOR-DME_RU,HAB,Khabarovsk,VOR-DME,RU,BOTH,HIGH,UHHH
88704,Hammelburg_NDB_DE,HAB,Hammelburg,NDB,DE,BOTH,LOW,
88705,Hamadan_Mil_NDB_IR,HAB,Hamadan Mil,NDB,IR,BOTH,HIGH,OIHS
88706,Hannover_DME_DE,HAD,Hannover,DME,DE,TERMINAL,LOW,EDDV
88707,Hannover_NDB_DE,HAE,Hannover,NDB,DE,TERMINAL,LOW,EDDV
88708,Hannibal_NDB_US,HAE,Hannibal,NDB,US,TERMINAL,LOW,
88709,Natchez-Adams_Co_NDB_US,HAH,Natchez-Adams Co,NDB,US,TERMINAL,LOW,
88710,Prince_Said_Ibrahim_VOR-DME_KM,HAI,Prince Said Ibrahim,VOR-DME,KM,HI,HIGH,FMCH
88711,Haima_VOR-DME_OM,HAI,Haima,VOR-DME,OM,BOTH,HIGH,
88712,Three_Rivers_NDB_US,HAI,Three Rivers,NDB,US,TERMINAL,LOW,
88713,Halli_VOR-DME_FI,HAL,Halli,VOR-DME,FI,RNAV,HIGH,EFHA
88714,Hamburg_VORTAC_DE,HAM,Hamburg,VORTAC,DE,BOTH,HIGH,EDDH
88715,Hamadan_VOR-DME_IR,HAM,Hamadan,VOR-DME,IR,BOTH,HIGH,OIHH
88716,Hamadan_NDB_IR,HAM,Hamadan,NDB,IR,BOTH,MEDIUM,OIHH
88717,Hahn_NDB_DE,HAN,Hahn,NDB,DE,LO,LOW,EDFH
88718,Hao_VOR-DME_PF,HAO,Hao,VOR-DME,PF,BOTH,HIGH,NTTO
88719,Hamilton_NDB_US,HAO,Hamilton,NDB,US,TERMINAL,LOW,
88720,Harry_VOR_SE,HAR,Harry,VOR,SE,LO,MEDIUM,
88721,Harrisburg_VORTAC_US,HAR,Harrisburg,VORTAC,US,BOTH,MEDIUM,KMDT
88722,Harad_NDB_SA,HAR,Harad,NDB,SA,TERMINAL,MEDIUM,OEHR
88723,Hassakeh_NDB_SY,HAS,Hassakeh,NDB,SY,BOTH,HIGH,
88724,Hauser_NDB_US,HAU,Hauser,NDB,US,TERMINAL,LOW,KHLN
88725,Haverfordwest_NDB_GB,HAV,Haverfordwest,NDB,GB,TERMINAL,LOW,EGFE
88726,Hawtah_NDB_SA,HAW,Hawtah,NDB,SA,BOTH,LOW,OEHW
88727,Hay_NDB_AU,HAY,Hay,NDB,AU,BOTH,LOW,YHAY
88728,Haymana_NDB-DME_TR,HAY,Haymana,NDB-DME,TR,BOTH,HIGH,
88729,Hobart_VOR-DME_AU,HB,Hobart,VOR-DME,AU,BOTH,HIGH,YMHB
88730,Hobart_NDB_AU,HB,Hobart,NDB,AU,BOTH,LOW,YMHB
88731,Holsteinsborg_NDB_GL,HB,Holsteinsborg,NDB,GL,BOTH,HIGH,
88732,Hubli_NDB_IN,HB,Hubli,NDB,IN,BOTH,MEDIUM,VAHB
88733,Zemetchino_NDB_RU,HB,Zemetchino,NDB,RU,BOTH,HIGH,
88734,Himun_NDB_US,HB,Himun,NDB,US,LO,LOW,
88735,Hervey_Bay_NDB_AU,HBA,Hervey Bay,NDB,AU,BOTH,LOW,YHBA
88736,Hubbard_NDB_US,HBD,Hubbard,NDB,US,TERMINAL,LOW,
88737,Hannover_DME_DE,HBD,Hannover,DME,DE,TERMINAL,LOW,EDDV
88738,Holbrook_NDB_AU,HBK,Holbrook,NDB,AU,BOTH,MEDIUM,YHBK
88739,Hobart_VORTAC_US,HBR,Hobart,VORTAC,US,LO,MEDIUM,
88740,Borland_NDB-DME_US,HBT,Borland,NDB-DME,US,BOTH,MEDIUM,PASD
88741,Blue_Mesa_VOR-DME_US,HBU,Blue Mesa,VOR-DME,US,BOTH,HIGH,
88742,Hartebeespoortdam_VOR_ZA,HBV,Hartebeespoortdam,VOR,ZA,BOTH,HIGH,
88743,Hebbronville_NDB_US,HBV,Hebbronville,NDB,US,TERMINAL,LOW,
88744,Kickapoo_NDB_US,HBW,Kickapoo,NDB,US,TERMINAL,LOW,
88745,Heber_Springs_NDB_US,HBZ,Heber Springs,NDB,US,TERMINAL,LOW,
88746,Heringsdorf_NDB_DE,HC,Heringsdorf,NDB,DE,TERMINAL,LOW,EDAH
88747,Hachijojima_NDB_JP,HC,Hachijojima,NDB,JP,BOTH,MEDIUM,RJTH
88748,Makhachkala_NDB_RU,HC,Makhachkala,NDB,RU,BOTH,HIGH,URML
88749,Taipei_Sungshan_DME_TW,HC,Taipei/Sungshan,DME,TW,TERMINAL,LOW,
88750,Hutchinson_NDB_US,HCD,Hutchinson,NDB,US,TERMINAL,LOW,
88751,Hachijojima_VOR-DME_JP,HCE,Hachijojima,VOR-DME,JP,BOTH,HIGH,RJTH
88752,Hinch_Mountain_VORTAC_US,HCH,Hinch Mountain,VORTAC,US,LO,MEDIUM,KCSV
88753,Huangcheng_VOR-DME_CN,HCH,Huangcheng,VOR-DME,CN,BOTH,HIGH,
88754,Harcum_VORTAC_US,HCM,Harcum,VORTAC,US,BOTH,MEDIUM,
88755,Cap_Haitien_VOR_HT,HCN,Cap Haitien,VOR,HT,BOTH,HIGH,MTCH
88756,Hengchun_VORTAC_TW,HCN,Hengchun,VORTAC,TW,BOTH,HIGH,RCKW
88757,Hayes_Center_VORTAC_US,HCT,Hayes Center,VORTAC,US,BOTH,HIGH,
88758,Cowley_NDB_US,HCY,Cowley,NDB,US,TERMINAL,LOW,
88759,Tumurtai_NDB_CN,HD,Tumurtai,NDB,CN,BOTH,MEDIUM,
88760,Hestad_NDB_NO,HD,Hestad,NDB,NO,TERMINAL,LOW,
88761,Whitford_NDB_NZ,HD,Whitford,NDB,NZ,BOTH,MEDIUM,NZAA
88762,Khudzhand_NDB_TJ,HD,Khudzhand,NDB,TJ,BOTH,MEDIUM,UTDL
88763,Hodeidah_NDB_YE,HD,Hodeidah,NDB,YE,TERMINAL,LOW,OYHD
88764,Holdrege_NDB_US,HDE,Holdrege,NDB,US,TERMINAL,LOW,
88765,Homeland_VOR_US,HDF,Homeland,VOR,US,LO,MEDIUM,KRIV
88766,Steelhead_NDB_US,HDG,Steelhead,NDB,US,TERMINAL,LOW,
88767,Hodeidah_VOR-DME_YE,HDH,Hodeidah,VOR-DME,YE,BOTH,HIGH,OYHD
88768,Hardwick_NDB_US,HDI,Hardwick,NDB,US,TERMINAL,LOW,
88769,Heidelberg_NDB_DE,HDL,Heidelberg,NDB,DE,LO,LOW,
88770,Holdenville_NDB_US,HDL,Holdenville,NDB,US,TERMINAL,LOW,
88771,Coleman_VOR_DE,HDM,Coleman,VOR,DE,BOTH,LOW,ETOR
88772,Coleman_NDB_DE,HDM,Coleman,NDB,DE,BOTH,LOW,ETOR
88773,Hermsdorf_VOR-DME_DE,HDO,Hermsdorf,VOR-DME,DE,RNAV,HIGH,
88774,Hondo_VOR-DME_US,HDO,Hondo,VOR-DME,US,LO,MEDIUM,
88775,Den_Helder_VOR-DME_NL,HDR,Den Helder,VOR-DME,NL,LO,HIGH,EHKD
88776,Haverfordwest_DME_GB,HDW,Haverfordwest,DME,GB,TERMINAL,LOW,EGFE
88777,Hope_NDB_CA,HE,Hope,NDB,CA,BOTH,MEDIUM,CYHE
88778,Hegranes_NDB_IS,HE,Hegranes,NDB,IS,BOTH,MEDIUM,BIKR
88779,Heddal_NDB_NO,HE,Heddal,NDB,NO,TERMINAL,LOW,
88780,Hendrina_NDB_ZA,HE,Hendrina,NDB,ZA,BOTH,MEDIUM,
88781,Shebb_NDB_US,HE,Shebb,NDB,US,TERMINAL,LOW,
88782,Hector_VORTAC_US,HEC,Hector,VORTAC,US,BOTH,HIGH,
88783,Thompson_Robbins_NDB_US,HEE,Thompson Robbins,NDB,US,LO,LOW,
88784,Newark_NDB_US,HEH,Newark,NDB,US,TERMINAL,LOW,
88785,Heidrun_NDB-DME_NO,HEI,Heidrun,NDB-DME,NO,LO,MEDIUM,
